date,dailyCases,dailyDeaths,dailyHosp,Population,peak
2021-03-24,497.285714285714,9.28571428571429,32.1428571428571,8799800,NA
2021-03-25,495.285714285714,8.85714285714286,32.1428571428571,8799800,NA
2021-03-26,496,8.14285714285714,29.8571428571429,8799800,NA
2021-03-27,486.714285714286,8.71428571428571,29.5714285714286,8799800,NA
2021-03-28,494,7.71428571428571,30.1428571428571,8799800,NA
2021-03-29,476.142857142857,6.57142857142857,29,8799800,NA
2021-03-30,461.142857142857,6.57142857142857,28.4285714285714,8799800,NA
2021-03-31,416.285714285714,6.14285714285714,28.8571428571429,8799800,NA
2021-04-01,401.857142857143,6.14285714285714,27.7142857142857,8799800,NA
2021-04-02,375.285714285714,6.28571428571429,27.8571428571429,8799800,NA
2021-04-03,365.285714285714,5.85714285714286,27.2857142857143,8799800,NA
2021-04-04,321.142857142857,5.14285714285714,26,8799800,NA
2021-04-05,297.428571428571,5.71428571428571,26,8799800,NA
2021-04-06,293.857142857143,5.14285714285714,25,8799800,NA
2021-04-07,301,4.28571428571429,24.4285714285714,8799800,NA
2021-04-08,295.285714285714,4.57142857142857,24.7142857142857,8799800,NA
2021-04-09,310.285714285714,4.85714285714286,23.8571428571429,8799800,NA
2021-04-10,316.142857142857,4.85714285714286,23.8571428571429,8799800,NA
2021-04-11,329.142857142857,4.85714285714286,24.5714285714286,8799800,NA
2021-04-12,342.142857142857,4.42857142857143,25,8799800,NA
2021-04-13,334.142857142857,4.85714285714286,24.7142857142857,8799800,NA
2021-04-14,323.142857142857,4.85714285714286,24,8799800,NA
2021-04-15,321.857142857143,4.85714285714286,22.1428571428571,8799800,NA
2021-04-16,315.571428571429,4.57142857142857,21.1428571428571,8799800,NA
2021-04-17,306.714285714286,3.71428571428571,18.8571428571429,8799800,NA
2021-04-18,318.571428571429,3.57142857142857,17.2857142857143,8799800,NA
2021-04-19,324.571428571429,3.71428571428571,16.1428571428571,8799800,NA
2021-04-20,335.142857142857,3.42857142857143,15.4285714285714,8799800,NA
2021-04-21,348.571428571429,3.28571428571429,15,8799800,NA
2021-04-22,349.428571428571,2.42857142857143,15,8799800,NA
2021-04-23,337.714285714286,2.14285714285714,16.1428571428571,8799800,NA
2021-04-24,340,2,17,8799800,NA
2021-04-25,323.714285714286,2,17,8799800,NA
2021-04-26,313.714285714286,1.42857142857143,16.2857142857143,8799800,NA
2021-04-27,300.714285714286,1.42857142857143,17.1428571428571,8799800,NA
2021-04-28,289,2,16.5714285714286,8799800,NA
2021-04-29,273.142857142857,1.85714285714286,16.7142857142857,8799800,NA
2021-04-30,271.714285714286,2.14285714285714,15.1428571428571,8799800,NA
2021-05-01,263.142857142857,2.57142857142857,14.7142857142857,8799800,3
2021-05-02,249.142857142857,2.42857142857143,13.8571428571429,8799800,3
2021-05-03,238.428571428571,2.71428571428571,13.5714285714286,8799800,3
2021-05-04,242.714285714286,2.57142857142857,11.4285714285714,8799800,3
2021-05-05,239.285714285714,2.57142857142857,11.8571428571429,8799800,3
2021-05-06,251.285714285714,2.57142857142857,11.5714285714286,8799800,3
2021-05-07,250.857142857143,2.42857142857143,12.1428571428571,8799800,3
2021-05-08,251.428571428571,2,11.8571428571429,8799800,3
2021-05-09,266.285714285714,1.85714285714286,12.5714285714286,8799800,3
2021-05-10,282.285714285714,2,13.4285714285714,8799800,3
2021-05-11,279.714285714286,1.85714285714286,15,8799800,3
2021-05-12,272.571428571429,1.28571428571429,14.2857142857143,8799800,3
2021-05-13,267.285714285714,1.28571428571429,14.5714285714286,8799800,3
2021-05-14,269.285714285714,1.14285714285714,14.1428571428571,8799800,3
2021-05-15,269.714285714286,1.14285714285714,14.2857142857143,8799800,3
2021-05-16,260.714285714286,1.28571428571429,13.5714285714286,8799800,3
2021-05-17,257.571428571429,0.857142857142857,13.8571428571429,8799800,3
2021-05-18,262,0.857142857142857,14.1428571428571,8799800,3
2021-05-19,280.142857142857,0.714285714285714,14.4285714285714,8799800,3
2021-05-20,289.571428571429,1,15.7142857142857,8799800,3
2021-05-21,292.714285714286,1.42857142857143,15.8571428571429,8799800,3
2021-05-22,300.571428571429,1.42857142857143,16.2857142857143,8799800,3
2021-05-23,308.714285714286,1.57142857142857,16.5714285714286,8799800,3
2021-05-24,314.428571428571,2,16.2857142857143,8799800,3
2021-05-25,328,2,15.8571428571429,8799800,3
2021-05-26,345.857142857143,2.57142857142857,16.5714285714286,8799800,3
2021-05-27,373.142857142857,2.42857142857143,15.5714285714286,8799800,3
2021-05-28,395.571428571429,2.14285714285714,16.4285714285714,8799800,3
2021-05-29,415.142857142857,2.42857142857143,16.8571428571429,8799800,3
2021-05-30,432.285714285714,2.14285714285714,17.5714285714286,8799800,3
2021-05-31,451.571428571429,1.85714285714286,18,8799800,3
2021-06-01,492.857142857143,1.85714285714286,19.8571428571429,8799800,3
2021-06-02,539.857142857143,1.42857142857143,19.8571428571429,8799800,3
2021-06-03,579.428571428571,1.28571428571429,20.2857142857143,8799800,3
2021-06-04,618.428571428571,1.28571428571429,19.8571428571429,8799800,3
2021-06-05,648.714285714286,1,19.7142857142857,8799800,3
2021-06-06,686.714285714286,1.42857142857143,21,8799800,3
2021-06-07,758.428571428571,1.42857142857143,20.5714285714286,8799800,3
2021-06-08,813,1.71428571428571,19.2857142857143,8799800,3
2021-06-09,850.571428571429,2.28571428571429,21.2857142857143,8799800,3
2021-06-10,879,2.28571428571429,22.5714285714286,8799800,3
2021-06-11,912.571428571429,2,24.2857142857143,8799800,3
2021-06-12,937.428571428571,2.57142857142857,25.8571428571429,8799800,3
2021-06-13,951.714285714286,2.42857142857143,26.8571428571429,8799800,3
2021-06-14,979,2.28571428571429,29.1428571428571,8799800,3
2021-06-15,1008.28571428571,2.28571428571429,31.5714285714286,8799800,3
2021-06-16,1020.57142857143,1.85714285714286,30.4285714285714,8799800,3
2021-06-17,1064,2,30.7142857142857,8799800,3
2021-06-18,1078.28571428571,2.57142857142857,30.4285714285714,8799800,3
2021-06-19,1100,2.14285714285714,31,8799800,3
2021-06-20,1129.14285714286,1.85714285714286,30.7142857142857,8799800,3
2021-06-21,1192.85714285714,1.85714285714286,28.7142857142857,8799800,3
2021-06-22,1262.42857142857,1.71428571428571,27.1428571428571,8799800,3
2021-06-23,1377.85714285714,1.42857142857143,27.7142857142857,8799800,3
2021-06-24,1472,1.57142857142857,26.4285714285714,8799800,3
2021-06-25,1617.57142857143,1.57142857142857,26.4285714285714,8799800,3
2021-06-26,1731.71428571429,1.28571428571429,27,8799800,3
2021-06-27,1863,1.57142857142857,27.8571428571429,8799800,3
2021-06-28,2037.14285714286,1.85714285714286,29.5714285714286,8799800,3
2021-06-29,2209.85714285714,2,33.1428571428571,8799800,3
2021-06-30,2368.71428571429,2.71428571428571,36.2857142857143,8799800,3
2021-07-01,2531.42857142857,2.85714285714286,37.4285714285714,8799800,3
2021-07-02,2658.14285714286,2.42857142857143,38.2857142857143,8799800,3
2021-07-03,2795.28571428571,3.14285714285714,39.2857142857143,8799800,3
2021-07-04,2902.28571428571,2.85714285714286,41.5714285714286,8799800,3
2021-07-05,3043.71428571429,2.85714285714286,45,8799800,3
2021-07-06,3190.71428571429,3,45.1428571428571,8799800,3
2021-07-07,3393.57142857143,2.71428571428571,46.7142857142857,8799800,3
2021-07-08,3478.14285714286,2.42857142857143,53.7142857142857,8799800,3
2021-07-09,3579.57142857143,2.57142857142857,58.8571428571429,8799800,3
2021-07-10,3660.71428571429,2.42857142857143,62,8799800,3
2021-07-11,3752.71428571429,2.42857142857143,63.7142857142857,8799800,3
2021-07-12,3910.71428571429,2.57142857142857,69.5714285714286,8799800,3
2021-07-13,4094.28571428571,2.71428571428571,74.7142857142857,8799800,3
2021-07-14,4390.14285714286,3,78.1428571428571,8799800,3
2021-07-15,4979.85714285714,3,78.7142857142857,8799800,3
2021-07-16,5477.42857142857,3.28571428571429,81.1428571428571,8799800,3
2021-07-17,5738.85714285714,3.71428571428571,86.2857142857143,8799800,3
2021-07-18,5916,4.71428571428571,91.2857142857143,8799800,3
2021-07-19,6083,5.57142857142857,94.2857142857143,8799800,3
2021-07-20,6061.57142857143,6.28571428571429,99.1428571428571,8799800,3
2021-07-21,5806,6.57142857142857,104.857142857143,8799800,3
2021-07-22,5305.42857142857,7.14285714285714,113.142857142857,8799800,3
2021-07-23,4847.85714285714,8,115.857142857143,8799800,3
2021-07-24,4567.42857142857,8,120.714285714286,8799800,3
2021-07-25,4333,7.71428571428571,124.857142857143,8799800,3
2021-07-26,4033.71428571429,7.71428571428571,131.285714285714,8799800,3
2021-07-27,3854.71428571429,7,132.714285714286,8799800,3
2021-07-28,3737.42857142857,7.42857142857143,129.857142857143,8799800,3
2021-07-29,3678.57142857143,8.28571428571429,128.142857142857,8799800,3
2021-07-30,3596.14285714286,8.71428571428571,131.285714285714,8799800,3
2021-07-31,3532.28571428571,8.85714285714286,129.857142857143,8799800,3
2021-08-01,3506.71428571429,9.57142857142857,128.857142857143,8799800,3
2021-08-02,3498.85714285714,9.71428571428571,119.857142857143,8799800,3
2021-08-03,3516.85714285714,10.1428571428571,118.142857142857,8799800,3
2021-08-04,3564,11.1428571428571,119.142857142857,8799800,3
2021-08-05,3619.42857142857,11.5714285714286,119.428571428571,8799800,3
2021-08-06,3672.14285714286,11,117.714285714286,8799800,3
2021-08-07,3721.14285714286,11.1428571428571,114.571428571429,8799800,3
2021-08-08,3751.71428571429,11,113,8799800,3
2021-08-09,3735.85714285714,10.7142857142857,112,8799800,3
2021-08-10,3721,11.2857142857143,109,8799800,3
2021-08-11,3732,10.8571428571429,110.142857142857,8799800,3
2021-08-12,3693.14285714286,11,110.571428571429,8799800,3
2021-08-13,3698.42857142857,10.5714285714286,111.142857142857,8799800,3
2021-08-14,3689,11.1428571428571,115,8799800,3
2021-08-15,3666.57142857143,11.7142857142857,111.714285714286,8799800,3
2021-08-16,3673.71428571429,12,116.571428571429,8799800,3
2021-08-17,3659,11.7142857142857,118.285714285714,8799800,3
2021-08-18,3578,11,121.857142857143,8799800,3
2021-08-19,3522.85714285714,10.8571428571429,122.714285714286,8799800,3
2021-08-20,3437.85714285714,13.1428571428571,123,8799800,3
2021-08-21,3406.42857142857,13.8571428571429,122.285714285714,8799800,3
2021-08-22,3401.14285714286,13.5714285714286,128.714285714286,8799800,3
2021-08-23,3362.57142857143,13.8571428571429,131.714285714286,8799800,3
2021-08-24,3318.14285714286,14.1428571428571,139.428571428571,8799800,3
2021-08-25,3278.85714285714,14.7142857142857,138.428571428571,8799800,3
2021-08-26,3223.71428571429,14.8571428571429,134.857142857143,8799800,3
2021-08-27,3220.28571428571,13.4285714285714,133.714285714286,8799800,3
2021-08-28,3208.85714285714,13.2857142857143,132.571428571429,8799800,3
2021-08-29,3146.42857142857,13,130.285714285714,8799800,3
2021-08-30,3034.42857142857,12.5714285714286,130.142857142857,8799800,3
2021-08-31,3076.71428571429,12.7142857142857,126.714285714286,8799800,3
2021-09-01,3097.85714285714,12.5714285714286,124.571428571429,8799800,3
2021-09-02,3178.71428571429,12.2857142857143,125.571428571429,8799800,3
2021-09-03,3234,13.8571428571429,124.142857142857,8799800,3
2021-09-04,3249.71428571429,12.5714285714286,120.142857142857,8799800,3
2021-09-05,3309.57142857143,13.1428571428571,117.571428571429,8799800,3
2021-09-06,3455.14285714286,14.2857142857143,117,8799800,3
2021-09-07,3405.42857142857,14.4285714285714,114.428571428571,8799800,3
2021-09-08,3339.42857142857,14.7142857142857,115.714285714286,8799800,3
2021-09-09,3196,15.7142857142857,114.571428571429,8799800,3
2021-09-10,3059,13.8571428571429,114.428571428571,8799800,3
2021-09-11,2983.14285714286,14.5714285714286,117.428571428571,8799800,3
2021-09-12,2891.57142857143,13.7142857142857,116.142857142857,8799800,3
2021-09-13,2744.14285714286,12,109.857142857143,8799800,3
2021-09-14,2627,12.1428571428571,105.142857142857,8799800,3
2021-09-15,2523.42857142857,12.5714285714286,98.8571428571429,8799800,3
2021-09-16,2471.28571428571,11.1428571428571,97.2857142857143,8799800,3
2021-09-17,2449.14285714286,11,93.7142857142857,8799800,3
2021-09-18,2440.28571428571,10.5714285714286,89.2857142857143,8799800,3
2021-09-19,2485.28571428571,10.5714285714286,86.2857142857143,8799800,3
2021-09-20,2530.71428571429,11.4285714285714,86.1428571428571,8799800,3
2021-09-21,2577.28571428571,10.8571428571429,85.5714285714286,8799800,3
2021-09-22,2631.71428571429,10.2857142857143,84.2857142857143,8799800,3
2021-09-23,2682,11.2857142857143,82.1428571428571,8799800,3
2021-09-24,2685,12.2857142857143,83.7142857142857,8799800,3
2021-09-25,2709.57142857143,12.2857142857143,84.1428571428571,8799800,3
2021-09-26,2735.14285714286,12.7142857142857,84.4285714285714,8799800,3
2021-09-27,2784.14285714286,13.8571428571429,82.8571428571429,8799800,3
2021-09-28,2766.14285714286,15,81,8799800,3
2021-09-29,2760.28571428571,15.2857142857143,81.1428571428571,8799800,3
2021-09-30,2739.71428571429,15.1428571428571,78,8799800,3
2021-10-01,2710.14285714286,15.1428571428571,75.5714285714286,8799800,NA
2021-10-02,2690.85714285714,15.2857142857143,75.7142857142857,8799800,NA
2021-10-03,2693,14.7142857142857,73.5714285714286,8799800,NA
2021-10-04,2670.57142857143,13.5714285714286,73.7142857142857,8799800,NA
2021-10-05,2711,13,73.8571428571429,8799800,NA
2021-10-06,2715.71428571429,12.4285714285714,73.1428571428571,8799800,NA
2021-10-07,2761.71428571429,11.4285714285714,75.7142857142857,8799800,NA
2021-10-08,2829.14285714286,10.7142857142857,76.8571428571429,8799800,NA
2021-10-09,2870.14285714286,11.2857142857143,74.7142857142857,8799800,NA
2021-10-10,2900.42857142857,11.8571428571429,74.8571428571429,8799800,NA
2021-10-11,2975.42857142857,12,73.1428571428571,8799800,NA
2021-10-12,3018.71428571429,11.1428571428571,75.8571428571429,8799800,NA
2021-10-13,3120,10.4285714285714,78.8571428571429,8799800,NA
2021-10-14,3191.14285714286,11.5714285714286,81.8571428571429,8799800,NA
2021-10-15,3279.71428571429,10.8571428571429,84.8571428571429,8799800,NA
2021-10-16,3325,10.4285714285714,89.5714285714286,8799800,NA
2021-10-17,3407.42857142857,11,96.4285714285714,8799800,NA
2021-10-18,3504.57142857143,11.1428571428571,99.1428571428571,8799800,NA
2021-10-19,3651.57142857143,11.5714285714286,100.857142857143,8799800,NA
2021-10-20,3764.57142857143,11.4285714285714,101.428571428571,8799800,NA
2021-10-21,3836,10.5714285714286,96.5714285714286,8799800,NA
2021-10-22,3865,11.4285714285714,98,8799800,NA
2021-10-23,3878,10.8571428571429,97,8799800,NA
2021-10-24,3803.14285714286,10.1428571428571,95.5714285714286,8799800,NA
2021-10-25,3725.71428571429,10.1428571428571,96.1428571428571,8799800,NA
2021-10-26,3590.85714285714,10.1428571428571,96.4285714285714,8799800,NA
2021-10-27,3504,12.1428571428571,96,8799800,NA
2021-10-28,3453.57142857143,12,98.4285714285714,8799800,NA
2021-10-29,3442.85714285714,11.5714285714286,96,8799800,NA
2021-10-30,3444.85714285714,11.7142857142857,94.1428571428571,8799800,NA
2021-10-31,3468.14285714286,11.8571428571429,95.1428571428571,8799800,NA
2021-11-01,3452.57142857143,12.2857142857143,96.5714285714286,8799800,NA
2021-11-02,3444.42857142857,12.8571428571429,95.5714285714286,8799800,NA
2021-11-03,3377.85714285714,11.4285714285714,93.2857142857143,8799800,NA
2021-11-04,3300.42857142857,11.4285714285714,92.2857142857143,8799800,NA
2021-11-05,3205,12.2857142857143,90.8571428571429,8799800,NA
2021-11-06,3151.71428571429,13.4285714285714,92.1428571428571,8799800,NA
2021-11-07,3124.85714285714,13.7142857142857,90.2857142857143,8799800,NA
2021-11-08,3135.57142857143,14,92.1428571428571,8799800,NA
2021-11-09,3214.42857142857,13.4285714285714,91.5714285714286,8799800,NA
2021-11-10,3334.85714285714,14.7142857142857,94,8799800,NA
2021-11-11,3456.28571428571,15.1428571428571,97.5714285714286,8799800,NA
2021-11-12,3585.14285714286,14.1428571428571,98.7142857142857,8799800,NA
2021-11-13,3684.85714285714,13.7142857142857,97.8571428571429,8799800,NA
2021-11-14,3749,13,100,8799800,NA
2021-11-15,3914.14285714286,12.2857142857143,99.1428571428571,8799800,4
2021-11-16,3977.85714285714,12.1428571428571,98.5714285714286,8799800,4
2021-11-17,4030.57142857143,10.7142857142857,98.1428571428571,8799800,4
2021-11-18,4112.57142857143,9.57142857142857,97.8571428571429,8799800,4
2021-11-19,4149.71428571429,9.71428571428571,95.8571428571429,8799800,4
2021-11-20,4216.42857142857,9.42857142857143,96.2857142857143,8799800,4
2021-11-21,4297.71428571429,9.42857142857143,93.5714285714286,8799800,4
2021-11-22,4334.71428571429,9.28571428571429,87.5714285714286,8799800,4
2021-11-23,4454,9.57142857142857,86,8799800,4
2021-11-24,4582.57142857143,10.4285714285714,87.7142857142857,8799800,4
2021-11-25,4680.57142857143,11.1428571428571,85.7142857142857,8799800,4
2021-11-26,4775.57142857143,11.1428571428571,90,8799800,4
2021-11-27,4865.71428571429,10.8571428571429,91.1428571428571,8799800,4
2021-11-28,4944.57142857143,11.5714285714286,94,8799800,4
2021-11-29,5151.57142857143,11.1428571428571,98,8799800,4
2021-11-30,5372,12,101.428571428571,8799800,4
2021-12-01,5607.57142857143,11.4285714285714,102.285714285714,8799800,4
2021-12-02,5798.14285714286,11.1428571428571,103.714285714286,8799800,4
2021-12-03,6010,12.1428571428571,104.857142857143,8799800,4
2021-12-04,6152.71428571429,12.8571428571429,108,8799800,4
2021-12-05,6315.42857142857,12.8571428571429,110,8799800,4
2021-12-06,6558.14285714286,14.2857142857143,111.428571428571,8799800,4
2021-12-07,6879.85714285714,13.4285714285714,117.571428571429,8799800,4
2021-12-08,7305.71428571429,13.7142857142857,120.142857142857,8799800,4
2021-12-09,7850.14285714286,14,126.142857142857,8799800,4
2021-12-10,8438.85714285714,14.2857142857143,133,8799800,4
2021-12-11,9089.42857142857,13.8571428571429,140.142857142857,8799800,4
2021-12-12,10051.8571428571,15.2857142857143,145.428571428571,8799800,4
2021-12-13,12093.1428571429,14.7142857142857,153.714285714286,8799800,4
2021-12-14,15019.4285714286,15.8571428571429,161,8799800,4
2021-12-15,18016.4285714286,15.7142857142857,170.857142857143,8799800,4
2021-12-16,20833.4285714286,15.8571428571429,178.142857142857,8799800,4
2021-12-17,23255,15.2857142857143,186.428571428571,8799800,4
2021-12-18,25408.1428571429,15.8571428571429,192.714285714286,8799800,4
2021-12-19,26886.5714285714,15.1428571428571,205.285714285714,8799800,4
2021-12-20,28290.1428571429,14.5714285714286,224.142857142857,8799800,4
2021-12-21,28914.8571428571,13.7142857142857,239.571428571429,8799800,4
2021-12-22,29079.7142857143,15,266,8799800,4
2021-12-23,29225.2857142857,16.7142857142857,294.142857142857,8799800,4
2021-12-24,28787.7142857143,18.1428571428571,302.428571428571,8799800,4
2021-12-25,26818.2857142857,17.8571428571429,324.428571428571,8799800,4
2021-12-26,26267,18.5714285714286,342.857142857143,8799800,4
2021-12-27,25609,20.5714285714286,362.285714285714,8799800,4
2021-12-28,24787.7142857143,22.1428571428571,383.571428571429,8799800,4
2021-12-29,25467.5714285714,23.2857142857143,401.428571428571,8799800,4
2021-12-30,25235.2857142857,24.7142857142857,410,8799800,4
2021-12-31,24963.2857142857,23.7142857142857,415.857142857143,8799800,4
2022-01-01,25314,26.4285714285714,408.714285714286,8799800,4
2022-01-02,25765.4285714286,28.8571428571429,404.857142857143,8799800,4
2022-01-03,25606.5714285714,29.5714285714286,399.714285714286,8799800,4
2022-01-04,26164.1428571429,29.7142857142857,387,8799800,4
2022-01-05,24494.2857142857,29.1428571428571,366.285714285714,8799800,4
2022-01-06,23458.5714285714,29.4285714285714,346.285714285714,8799800,4
2022-01-07,22456,31.2857142857143,345.285714285714,8799800,4
2022-01-08,22248.2857142857,31.5714285714286,344.285714285714,8799800,4
2022-01-09,20851.5714285714,30.8571428571429,334.285714285714,8799800,4
2022-01-10,19376.5714285714,31.4285714285714,324.857142857143,8799800,4
2022-01-11,16851.7142857143,33.4285714285714,317.285714285714,8799800,4
2022-01-12,15095.1428571429,34.4285714285714,308.714285714286,8799800,4
2022-01-13,13613.1428571429,34.5714285714286,307.857142857143,8799800,4
2022-01-14,12946.4285714286,35.8571428571429,302.714285714286,8799800,4
2022-01-15,12569.2857142857,36.2857142857143,295,8799800,4
2022-01-16,12442.7142857143,36.2857142857143,298.857142857143,8799800,4
2022-01-17,12228,35,284.571428571429,8799800,4
2022-01-18,12150.1428571429,34,282.714285714286,8799800,4
2022-01-19,12161.7142857143,32.4285714285714,279.714285714286,8799800,4
2022-01-20,12190.5714285714,30.2857142857143,268.285714285714,8799800,4
2022-01-21,12219.2857142857,29.5714285714286,258.857142857143,8799800,4
2022-01-22,12234.7142857143,28.1428571428571,248.857142857143,8799800,4
2022-01-23,12248.5714285714,26,238.285714285714,8799800,4
2022-01-24,12146.7142857143,26.4285714285714,237.714285714286,8799800,4
2022-01-25,12056.7142857143,24.7142857142857,225.142857142857,8799800,4
2022-01-26,12065.2857142857,25.2857142857143,216.714285714286,8799800,4
2022-01-27,12001.5714285714,24.4285714285714,211.571428571429,8799800,4
2022-01-28,11886.4285714286,22.4285714285714,208,8799800,4
2022-01-29,11755.8571428571,21.2857142857143,207,8799800,4
2022-01-30,11540.5714285714,21.1428571428571,199.142857142857,8799800,4
2022-01-31,11189.1428571429,19,192.571428571429,8799800,4
2022-02-01,10878.7142857143,18.4285714285714,190.571428571429,8799800,4
2022-02-02,10539.8571428571,17.7142857142857,189.428571428571,8799800,4
2022-02-03,10203.2857142857,17.1428571428571,190.428571428571,8799800,4
2022-02-04,9865.28571428571,17.2857142857143,189,8799800,4
2022-02-05,9540,16,186.428571428571,8799800,4
2022-02-06,9144.71428571429,14.5714285714286,186.428571428571,8799800,4
2022-02-07,8727,14.7142857142857,186.571428571429,8799800,4
2022-02-08,8343.28571428571,13.5714285714286,183.571428571429,8799800,4
2022-02-09,7927.28571428571,12,175.714285714286,8799800,4
2022-02-10,7532,11.7142857142857,169.857142857143,8799800,4
2022-02-11,7211,10.7142857142857,167.857142857143,8799800,4
2022-02-12,6910.14285714286,10.2857142857143,165.142857142857,8799800,4
2022-02-13,6527.14285714286,11.1428571428571,159,8799800,4
2022-02-14,6102.85714285714,11.4285714285714,155.285714285714,8799800,4
2022-02-15,5730.57142857143,11.4285714285714,149.428571428571,8799800,4
2022-02-16,5481.57142857143,11.7142857142857,146.714285714286,8799800,4
2022-02-17,5315.71428571429,12.1428571428571,146,8799800,4
2022-02-18,5046.42857142857,11.4285714285714,141.428571428571,8799800,4
2022-02-19,5057.57142857143,10.8571428571429,136.714285714286,8799800,4
2022-02-20,5090.71428571429,10.2857142857143,133.714285714286,8799800,4
2022-02-21,4999.85714285714,10,127.142857142857,8799800,4
2022-02-22,4838.42857142857,10,125.428571428571,8799800,4
2022-02-23,4568.14285714286,9.57142857142857,120,8799800,4
2022-02-24,4307.14285714286,8.85714285714286,115.285714285714,8799800,4
2022-02-25,4258,8.57142857142857,111.714285714286,8799800,4
2022-02-26,4006.57142857143,8.85714285714286,109.714285714286,8799800,5
2022-02-27,3803.85714285714,9.28571428571429,109.857142857143,8799800,5
2022-02-28,3725.28571428571,7.71428571428571,112.714285714286,8799800,5
2022-03-01,3749.28571428571,7.57142857142857,114.428571428571,8799800,5
2022-03-02,3895.71428571429,7.85714285714286,121.142857142857,8799800,5
2022-03-03,4104.57142857143,7.71428571428571,123.857142857143,8799800,5
2022-03-04,4324.71428571429,7.71428571428571,127.428571428571,8799800,5
2022-03-05,4547.42857142857,7.42857142857143,133.285714285714,8799800,5
2022-03-06,4806.42857142857,6.57142857142857,140.857142857143,8799800,5
2022-03-07,5110.28571428571,7.28571428571429,144.428571428571,8799800,5
2022-03-08,5452.71428571429,7.71428571428571,145.285714285714,8799800,5
2022-03-09,5810.42857142857,7.42857142857143,152.142857142857,8799800,5
2022-03-10,6153.28571428571,7.28571428571429,158.142857142857,8799800,5
2022-03-11,6468.85714285714,7.85714285714286,167.714285714286,8799800,5
2022-03-12,6762.57142857143,9.57142857142857,172.428571428571,8799800,5
2022-03-13,7075.85714285714,9.57142857142857,172.857142857143,8799800,5
2022-03-14,7488.85714285714,9.85714285714286,177.714285714286,8799800,5
2022-03-15,7794.85714285714,9.42857142857143,185.714285714286,8799800,5
2022-03-16,8021.42857142857,10.4285714285714,186.428571428571,8799800,5
2022-03-17,8203.71428571429,11.1428571428571,189.857142857143,8799800,5
2022-03-18,8335,11.2857142857143,186.142857142857,8799800,5
2022-03-19,8381,10.8571428571429,192.571428571429,8799800,5
2022-03-20,8441.28571428571,11.4285714285714,194.857142857143,8799800,5
2022-03-21,8577.85714285714,11.1428571428571,198.285714285714,8799800,5
2022-03-22,8672.85714285714,11.5714285714286,200.285714285714,8799800,5
2022-03-23,8730,10.5714285714286,201,8799800,5
2022-03-24,8719.85714285714,10.1428571428571,201.285714285714,8799800,5
2022-03-25,8695.57142857143,10,202.857142857143,8799800,5
2022-03-26,8656.85714285714,9.14285714285714,201.571428571429,8799800,5
2022-03-27,8550.85714285714,8.28571428571429,206.571428571429,8799800,5
2022-03-28,8354.71428571429,8.71428571428571,213.142857142857,8799800,5
2022-03-29,8119.85714285714,8.71428571428571,220.428571428571,8799800,5
2022-03-30,7867.85714285714,9.42857142857143,223.285714285714,8799800,5
2022-03-31,7471.42857142857,10.2857142857143,229.428571428571,8799800,5
2022-04-01,7118.28571428571,10.7142857142857,230.285714285714,8799800,5
2022-04-02,6753.14285714286,11.5714285714286,231.285714285714,8799800,5
2022-04-03,6327.42857142857,13.2857142857143,233.428571428571,8799800,5
2022-04-04,5725.85714285714,12.7142857142857,227.285714285714,8799800,5
2022-04-05,5191.14285714286,12.7142857142857,226.285714285714,8799800,5
2022-04-06,4661.14285714286,13.5714285714286,224.428571428571,8799800,5
2022-04-07,4343.28571428571,14.1428571428571,220.142857142857,8799800,5
2022-04-08,4075.85714285714,13.4285714285714,219.714285714286,8799800,5
2022-04-09,3921.42857142857,13.1428571428571,214.428571428571,8799800,5
2022-04-10,3771.57142857143,12.1428571428571,204.428571428571,8799800,5
2022-04-11,3489.85714285714,13.4285714285714,201.285714285714,8799800,5
2022-04-12,3265.57142857143,13.5714285714286,195.571428571429,8799800,5
2022-04-13,3059.42857142857,13.2857142857143,191,8799800,5
2022-04-14,2899.28571428571,12.8571428571429,183.285714285714,8799800,5
2022-04-15,2706.42857142857,12.7142857142857,176.142857142857,8799800,5
2022-04-16,2573.28571428571,12.8571428571429,170.142857142857,8799800,5
2022-04-17,2412.57142857143,13.1428571428571,162.714285714286,8799800,5
2022-04-18,2292,12.5714285714286,159.142857142857,8799800,5
2022-04-19,2204.71428571429,12.7142857142857,148.857142857143,8799800,5
2022-04-20,2095.14285714286,11.8571428571429,141.142857142857,8799800,5
2022-04-21,1999,11.5714285714286,134.571428571429,8799800,5
2022-04-22,1949.57142857143,11.7142857142857,132.714285714286,8799800,5
2022-04-23,1872.42857142857,11.4285714285714,129.142857142857,8799800,5
2022-04-24,1822.57142857143,10.4285714285714,132.571428571429,8799800,5
2022-04-25,1706.85714285714,10.4285714285714,127.428571428571,8799800,5
2022-04-26,1546.42857142857,9.28571428571429,123.714285714286,8799800,5
2022-04-27,1454.42857142857,9.28571428571429,121.428571428571,8799800,5
2022-04-28,1372.42857142857,8.57142857142857,120.714285714286,8799800,5
2022-04-29,1304.71428571429,7.71428571428571,117.571428571429,8799800,5
2022-04-30,1258.28571428571,7,113.571428571429,8799800,5
2022-05-01,1194.71428571429,8,107.285714285714,8799800,NA
2022-05-02,1156.57142857143,7.14285714285714,101.285714285714,8799800,NA
2022-05-03,1172.42857142857,8,97.4285714285714,8799800,NA
