"Date de résultat du test","Cas confirmés","Moyenne mobile (7 jours)","Annotations 1"
"2021-10-04 00:00:00",133,142.86
"2021-10-05 00:00:00",129,146.14
"2021-10-06 00:00:00",181,148.86
"2021-10-07 00:00:00",161,143.14
"2021-10-08 00:00:00",167,142.71
"2021-10-09 00:00:00",139,146.71
"2021-10-10 00:00:00",92,141.43
"2021-10-11 00:00:00",130,145.29
"2021-10-12 00:00:00",157,150.29
"2021-10-13 00:00:00",144,150
"2021-10-14 00:00:00",188,151.29
"2021-10-15 00:00:00",202,151.71
"2021-10-16 00:00:00",137,148.57
"2021-10-17 00:00:00",101,147.43
"2021-10-18 00:00:00",133,133.57
"2021-10-19 00:00:00",135,121.71
"2021-10-20 00:00:00",136,116
"2021-10-21 00:00:00",91,116.71
"2021-10-22 00:00:00",119,112.57
"2021-10-23 00:00:00",97,114.57
"2021-10-24 00:00:00",106,114.43
"2021-10-25 00:00:00",104,126.14
"2021-10-26 00:00:00",149,127.43
"2021-10-27 00:00:00",135,134.29
"2021-10-28 00:00:00",173,140.43
"2021-10-29 00:00:00",128,143
"2021-10-30 00:00:00",145,137.71
"2021-10-31 00:00:00",149,143.43
"2021-11-01 00:00:00",122,140.43
"2021-11-02 00:00:00",112,146
"2021-11-03 00:00:00",175,154.29
"2021-11-04 00:00:00",152,158.86
"2021-11-05 00:00:00",167,164
"2021-11-06 00:00:00",203,181.86
"2021-11-07 00:00:00",181,188.29
"2021-11-08 00:00:00",158,193.57
"2021-11-09 00:00:00",237,199.29
"2021-11-10 00:00:00",220,191.71
"2021-11-11 00:00:00",189,186.29
"2021-11-12 00:00:00",207,186.86
"2021-11-13 00:00:00",150,190
"2021-11-14 00:00:00",143,191.86
"2021-11-15 00:00:00",162,192.43
"2021-11-16 00:00:00",259,198.57
"2021-11-17 00:00:00",233,208.71
"2021-11-18 00:00:00",193,215.14
"2021-11-19 00:00:00",250,219.71
"2021-11-20 00:00:00",221,217.43
"2021-11-21 00:00:00",188,223.14
"2021-11-22 00:00:00",194,238.29
"2021-11-23 00:00:00",243,242.43
"2021-11-24 00:00:00",273,242.86
"2021-11-25 00:00:00",299,247.29
"2021-11-26 00:00:00",279,261.14
"2021-11-27 00:00:00",224,277.14
"2021-11-28 00:00:00",219,295.43
"2021-11-29 00:00:00",291,304.43
"2021-11-30 00:00:00",355,317.86
"2021-12-01 00:00:00",401,340.29
"2021-12-02 00:00:00",362,358.14
"2021-12-03 00:00:00",373,367.86
"2021-12-04 00:00:00",381,374.71
"2021-12-05 00:00:00",344,391.29
"2021-12-06 00:00:00",359,422
"2021-12-07 00:00:00",403,440
"2021-12-08 00:00:00",517,452
"2021-12-09 00:00:00",577,464.29
"2021-12-10 00:00:00",499,514.29
"2021-12-11 00:00:00",465,583.86
"2021-12-12 00:00:00",430,650.43
"2021-12-13 00:00:00",709,732
"2021-12-14 00:00:00",890,820.43
"2021-12-15 00:00:00",983,981
"2021-12-16 00:00:00",1148,1127
"2021-12-17 00:00:00",1118,1327.86
"2021-12-18 00:00:00",1589,1559
"2021-12-19 00:00:00",1452,1881.57
"2021-12-20 00:00:00",2115,2170.57
"2021-12-21 00:00:00",2508,2481.86
"2021-12-22 00:00:00",3241,2694
"2021-12-23 00:00:00",3171,2936
"2021-12-24 00:00:00",3297,3206.86
